song_id	line_id	word	lang	part_of_speech	lexeme	transliteration
253	7-4	되요	kor	V	되다	doeyo
253	7-5	사랑해요	kor	V	사랑다	saranghaeyo
253	8-1	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	8-1	그대	kor	PRO	그대	geudae
253	8-1	날	kor	S	날	nal
253	8-1	사랑해주길	kor	S	사랑	saranghaejugil
253	8-2	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	8-2	i	en		i	None
253	8-2	wanna	en		wanna	None
253	8-2	love	en		love	None
253	8-2	your	en		your	None
253	8-2	heart	en		heart	None
253	8-3	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	8-3	그대	kor	PRO	그대	geudae
253	8-3	날	kor	S	날	nal
253	8-3	예뻐해	kor	V	예쁘다	yeppeohae
253	8-3	주길	kor	S	주	jugil
253	8-4	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	8-4	그대는	kor	PRO	그대는	geudaeneun
253	8-4	예쁜	kor	A,partcp	예쁘다	yeppeun
253	8-4	girl	en		girl	None
253	9-1	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	9-1	그대	kor	PRO	그대	geudae
253	9-1	날	kor	S	날	nal
253	9-1	사랑해주길	kor	S	사랑	saranghaejugil
253	9-2	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	9-2	i	en		i	None
253	9-2	wanna	en		wanna	None
253	9-2	love	en		love	None
253	9-2	your	en		your	None
253	9-2	heart	en		heart	None
253	9-3	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	9-3	그대	kor	PRO	그대	geudae
253	9-3	날	kor	S	날	nal
253	9-3	예뻐해	kor	V	예쁘다	yeppeohae
253	9-3	주길	kor	S	주	jugil
253	9-4	하얀소녀	kor	A,partcp	하얗다	hayansonyeo
253	9-4	그대는	kor	PRO	그대는	geudaeneun
253	9-4	예쁜	kor	A,partcp	예쁘다	yeppeun
253	9-4	girl	en		girl	None
253	10-1	그대는	kor	PRO	그대는	geudaeneun
253	10-1	예쁜걸	kor	A,partcp	예쁘다	yeppeungeol
254	1-1	시험	kor	S	시험	siheom
254	1-1	보다	kor	PART	보다	boda
254	1-1	어려워	kor	V	어렵다	eoryeowo
254	1-2	네	kor	ANUM	네	ne
254	1-2	맘	kor	S	맘	mam
254	1-2	맞추기	kor	S	맞추	matchugi
254	1-3	하루	kor	S	하루	haru
254	1-3	종일	kor	S	종일	jongil
254	1-3	뒤졌어	kor	V	뒤지다	dwijyeosseo
254	1-4	timeline	en		timeline	None
254	1-4	속	kor	S	속	sok
254	1-4	네	kor	ANUM	네	ne
254	1-4	feed	en		feed	None
254	1-4	무엇	kor	S	무엇	mueot
254	1-4	을	kor	PART,acc	을	eul
254	1-4	좋아하니?	en	punct	좋아하니?	None
254	2-1	내게서	kor	V,ger	내다	naegeseo
254	2-1	떼어내줘	kor	V,ger	떼다	tteeonaejwo
254	2-1	물음표	kor	S	물음표	mureumpyo
254	2-2	맞춰봐	kor	V	맞추다	matchwobwa
254	2-2	넌	kor	V,partcp	널다	neon
254	2-2	계속	kor	ADV	계속	gyesok
254	2-2	모른	kor	V,partcp	모르다	moreun
254	2-2	척	kor	S,aux	척	cheok
254	2-3	왜	kor	A	외다	wae
254	2-3	자꾸	kor	ADV	자꾸	jakku
254	2-3	웃기만	kor	S	웃기만	utgiman
254	2-3	하니	kor	V,ger	하다	hani
254	2-4	시간은	kor	S	시간은	siganeun
254	2-4	흐르는데	kor	V,ger	흐르다	heureuneunde
254	3-1	오늘도	kor	S	오늘도	oneuldo
254	3-1	또	kor	ADV	또	tto
254	3-1	밤	kor	S	밤	bam
254	3-1	을	kor	PART,acc	을	eul
254	3-1	새	kor	S	새	sae
254	4-1	대체	kor	S	대체	daeche
254	4-1	어디	kor	PRO	어디	eodi
254	4-1	숨겼니	kor	V	숨기다	sumgyeotni
254	4-2	내게	kor	ADV	내	naege
254	4-2	말해줘	kor	V	말하다	malhaejwo
254	4-2	비밀	kor	S	비밀	bimil
254	4-3	say	en		say	None
254	4-3	now!	en	punct	now!	None
254	4-3	say	en		say	None
254	4-3	now!	en	punct	now!	None
254	4-3	oh	en		oh	None
254	4-3	yeah	en		yeah	None
254	4-4	say	en		say	None
254	4-4	now!	en	punct	now!	None
254	4-4	say	en		say	None
254	4-4	now!	en	punct	now!	None
254	4-5	please	en		please	None
254	4-5	tell	en		tell	None
254	4-5	me	en		me	None
254	4-5	now	en		now	None
254	5-1	time's	en	punct	time's	None
254	5-1	up	en		up	None
254	5-1	give	en		give	None
254	5-1	me	en		me	None
254	5-1	your	en		your	None
254	5-1	wishlist	en		wishlist	None
254	5-2	birthday	en		birthday	None
254	5-2	소원	kor	S	소원	sowon
254	5-2	을	kor	PART,acc	을	eul
254	5-2	말해줘	kor	V	말하다	malhaejwo
254	5-3	say	en		say	None
254	5-3	now!	en	punct	now!	None
254	5-3	say	en		say	None
254	5-3	now!	en	punct	now!	None
254	5-3	oh	en		oh	None
254	5-3	yeah	en		yeah	None
254	5-4	say	en		say	None
254	5-4	now!	en	punct	now!	None
254	5-4	say	en		say	None
254	5-4	now!	en	punct	now!	None
254	5-5	please	en		please	None
254	5-5	tell	en		tell	None
254	5-5	me	en		me	None
254	5-5	now	en		now	None
254	6-1	실용적인	kor	V,partcp	실용적다	siryongjeogin
254	6-1	something	en		something	None
254	6-2	no	en		no	None
254	6-2	예쁜	kor	A,partcp	예쁘다	yeppeun
254	6-2	쓰레기	kor	S	쓰레기	sseuregi
254	6-3	romantic은	en		romantic은	None
254	6-3	어떨지	kor	V,ger	어떠다	eotteolji
254	6-4	감이	kor	S	감이	gami
254	6-4	안	kor	S	안	an
254	6-4	잡혀	kor	V	잡히다	japhyeo
254	6-4	what's	en	punct	what's	None
254	6-4	the	en		the	None
254	6-4	best	en		best	None
254	6-4	present?	en	punct	present?	None
254	7-1	핸드폰	kor	S	핸드폰	haendeupon
254	7-1	가득	kor	ADV	가득	gadeuk
254	7-1	채워본	kor	V,partcp	채우다	chaewobon
254	7-1	wishlist	en		wishlist	None
254	7-2	모든	kor	A	모든다	modeun
254	7-2	게	kor	S	게	ge
254	7-2	자꾸	kor	ADV	자꾸	jakku
254	7-2	의미	kor	S	의미	uimi
254	7-2	가	kor	PART	가	ga
254	7-2	생겨	kor	V	생기다	saenggyeo
254	7-3	너란	kor	V,partcp	너다	neoran
254	7-3	별	kor	S	별	byeol
254	7-3	이	kor	PART	이	i
254	7-3	담긴	kor	V,partcp	담기다	damgin
254	7-3	보석함	kor	S	보석함	boseokham
254	7-3	이	kor	PART	이	i
254	7-4	내	kor	S	내	nae
254	7-4	맘	kor	S	맘	mam
254	7-4	에	kor	PART	에	e
254	7-4	또	kor	ADV	또	tto
254	7-4	넘쳐서	kor	V,ger	넘치다	neomchyeoseo
254	8-1	이젠	kor	S	이젠	ijen
254	8-1	이	kor	PART	이	i
254	8-1	전해볼래	kor	V	전하다	jeonhaebolrae
254	9-1	대체	kor	S	대체	daeche
254	9-1	어디	kor	PRO	어디	eodi
254	9-1	숨겼니	kor	V	숨기다	sumgyeotni
254	9-2	내게	kor	ADV	내	naege
254	9-2	말해줘	kor	V	말하다	malhaejwo
254	9-2	비밀	kor	S	비밀	bimil
254	9-3	say	en		say	None
254	9-3	now!	en	punct	now!	None
254	9-3	say	en		say	None
254	9-3	now!	en	punct	now!	None
254	9-3	oh	en		oh	None
254	9-3	yeah	en		yeah	None
254	9-4	say	en		say	None
254	9-4	now!	en	punct	now!	None
254	9-4	say	en		say	None
254	9-4	now!	en	punct	now!	None
254	9-5	please	en		please	None
254	9-5	tell	en		tell	None
254	9-5	me	en		me	None
254	9-5	now	en		now	None
254	10-1	time's	en	punct	time's	None
254	10-1	up	en		up	None
254	10-1	give	en		give	None
254	10-1	me	en		me	None
254	10-1	your	en		your	None
254	10-1	wishlist	en		wishlist	None
254	10-2	birthday	en		birthday	None
254	10-2	소원	kor	S	소원	sowon
254	10-2	을	kor	PART,acc	을	eul
254	10-2	말해줘	kor	V	말하다	malhaejwo
254	10-3	say	en		say	None
254	10-3	now!	en	punct	now!	None
254	10-3	say	en		say	None
254	10-3	now!	en	punct	now!	None
254	10-3	oh	en		oh	None
254	10-3	yeah	en		yeah	None
254	10-4	say	en		say	None
254	10-4	now!	en	punct	now!	None
254	10-4	say	en		say	None
254	10-4	now!	en	punct	now!	None
254	10-5	please	en		please	None
254	10-5	tell	en		tell	None
254	10-5	me	en		me	None
254	10-5	now	en		now	None
254	11-1	oh	en		oh	None
254	11-1	oh	en		oh	None
254	11-1	oh	en		oh	None
254	11-1	oh	en		oh	None
254	11-2	기다린	kor	V,partcp	기다리다	gidarin
254	11-2	your	en		your	None
254	11-2	birthday	en		birthday	None
254	11-3	설레는	kor	V,partcp	설레다	seolreneun
254	11-3	your	en		your	None
254	11-3	birthday	en		birthday	None
254	11-4	oh	en		oh	None
254	11-4	oh	en		oh	None
254	11-4	oh	en		oh	None
254	11-4	oh	en		oh	None
254	11-5	tell	en		tell	None
254	11-5	me	en		me	None
254	11-5	what's	en	punct	what's	None
254	11-5	your	en		your	None
254	11-5	wish	en		wish	None
254	11-5	yeah	en		yeah	None
254	11-6	tell	en		tell	None
254	11-6	me	en		me	None
254	11-6	what's	en	punct	what's	None
254	11-6	your	en		your	None
254	11-6	wish	en		wish	None
254	11-6	yeah	en		yeah	None
254	12-1	oh	en		oh	None
254	12-1	oh	en		oh	None
254	12-1	oh	en		oh	None
254	12-1	oh	en		oh	None
254	12-2	기다린	kor	V,partcp	기다리다	gidarin
254	12-2	your	en		your	None
254	12-2	birthday	en		birthday	None
254	12-3	설레는	kor	V,partcp	설레다	seolreneun
254	12-3	your	en		your	None
254	12-3	birthday	en		birthday	None
254	12-4	oh	en		oh	None
254	12-4	oh	en		oh	None
254	12-4	oh	en		oh	None
254	12-4	oh	en		oh	None
254	12-5	tell	en		tell	None
254	12-5	me	en		me	None
254	12-5	what's	en	punct	what's	None
254	12-5	your	en		your	None
254	12-5	wish	en		wish	None
254	12-5	yeah	en		yeah	None
254	12-6	tell	en		tell	None
254	12-6	me	en		me	None
254	12-6	what's	en	punct	what's	None
254	12-6	your	en		your	None
254	12-6	wish	en		wish	None
254	12-6	yeah	en		yeah	None
254	13-1	다	kor	S	다	da
254	13-1	틀릴	kor	V,partcp	틀리다	teulril
254	13-1	에	kor	PART	에	e
254	13-2	고백해	kor	V	고백다	gobaekhae
254	13-2	버릴지도	kor	V,ger	버리다	beoriljido
254	13-2	몰라	kor	V,ger	몰다	molra
254	13-3	널	kor	S	널	neol
254	13-3	좋아해	kor	V	좋아하다	joahae
254	14-1	대체	kor	S	대체	daeche
254	14-1	어디	kor	PRO	어디	eodi
254	14-1	숨겼니	kor	V	숨기다	sumgyeotni
254	14-2	내게	kor	ADV	내	naege
254	14-2	말해줘	kor	V	말하다	malhaejwo
254	14-2	비밀	kor	S	비밀	bimil
254	14-3	say	en		say	None
254	14-3	now!	en	punct	now!	None
254	14-3	say	en		say	None
254	14-3	now!	en	punct	now!	None
254	14-3	oh	en		oh	None
254	14-3	yeah	en		yeah	None
254	14-4	say	en		say	None
254	14-4	now!	en	punct	now!	None
254	14-4	say	en		say	None
254	14-4	now!	en	punct	now!	None
254	14-5	please	en		please	None
254	14-5	tell	en		tell	None
254	14-5	me	en		me	None
254	14-5	now	en		now	None
254	15-1	time's	en	punct	time's	None
254	15-1	up	en		up	None
254	15-1	give	en		give	None
254	15-1	me	en		me	None
254	15-1	your	en		your	None
254	15-1	wishlist	en		wishlist	None
254	15-2	birthday	en		birthday	None
254	15-2	소원	kor	S	소원	sowon
254	15-2	을	kor	PART,acc	을	eul
254	15-2	말해줘	kor	V	말하다	malhaejwo
254	15-3	say	en		say	None
254	15-3	now!	en	punct	now!	None
254	15-3	say	en		say	None
254	15-3	now!	en	punct	now!	None
254	15-3	oh	en		oh	None
254	15-3	yeah	en		yeah	None
254	15-4	say	en		say	None
254	15-4	now!	en	punct	now!	None
254	15-4	say	en		say	None
254	15-4	now!	en	punct	now!	None
254	15-5	please	en		please	None
254	15-5	tell	en		tell	None
254	15-5	me	en		me	None
254	15-5	now	en		now	None
255	0-2	특별한	kor	V,partcp	특별다	teukbyeolhan
255	0-2	게	kor	S	게	ge
255	0-2	있었던가	kor	V	있다	isseotdeonga
255	0-3	떠올려	kor	V	떠올리다	tteoolryeo
255	0-3	보려	kor	V,ger	보다	boryeo
255	0-3	하지만	kor	ADV	하지만	hajiman
255	0-4	별다를	kor	A,partcp	별다르다	byeoldareul
255	0-4	건	kor	S	건	geon
255	0-4	없었던	kor	V	없었다	eopseotdeon
255	0-4	것	kor	S,aux	것	geot
255	0-4	같아	kor	V,ger	같다	gata
255	1-1	오늘도	kor	S	오늘도	oneuldo
255	1-1	똑같이	kor	ADV	똑같이	ttokgati
255	1-1	흘러가	kor	V	흘러가다	heulreoga
255	1-2	나만	kor	PRO	나만	naman
255	1-2	이렇게	kor	ADV	이렇	ireoke
255	1-2	힘들까	kor	A	힘들다	himdeulkka
255	1-3	어떻게	kor	ADV	어떻	eotteoke
255	1-3	견뎌야	kor	V,ger	견디다	gyeondyeoya
255	1-3	할까	kor	V	하다	halkka
255	1-4	마음껏	kor	ADV	마음껏	maeumkkeot
255	1-4	소리쳐	kor	V	소리치다	sorichyeo
255	1-4	울면	kor	V,ger	울다	ulmyeon
255	1-4	나아질까	kor	V	나아지다	naajilkka
255	2-1	yeah	en		yeah	None
255	2-1	we	en		we	None
255	2-1	live	en		live	None
255	2-1	a	en		a	None
255	2-1	life	en		life	None
255	2-2	낮	kor	S	낮	nat
255	2-2	과	kor	PART,com	과	gwa
255	2-2	밤	kor	S	밤	bam
255	2-2	을	kor	PART,acc	을	eul
255	2-2	반복하면서	kor		반복	banbokhamyeonseo
255	2-3	yeah	en		yeah	None
255	2-3	we	en		we	None
255	2-3	live	en		live	None
255	2-3	a	en		a	None
255	2-3	life	en		life	None
255	2-4	뭔가	kor	V	뭔다	mwonga
255	2-4	바꾸려	kor	V,ger	바꾸다	bakkuryeo
255	2-4	해도	kor	V,ger	하다	haedo
255	2-5	할	kor	A,partcp	하다	hal
255	2-5	수	kor	S	수	su
255	2-5	있는	kor	V,partcp	있다	itneun
255	2-5	것도	kor	S,aux	것도	geotdo
255	2-6	가진	kor	V,partcp	가지다	gajin
255	2-6	것도	kor	S,aux	것도	geotdo
255	2-6	없어	kor	A,ger	없	eopseo
255	2-6	보여	kor	V	보이다	boyeo
255	3-1	i	en		i	None
255	3-1	feel	en		feel	None
255	3-1	like	en		like	None
255	3-1	i	en		i	None
255	3-1	became	en		became	None
255	3-1	a	en		a	None
255	3-1	zombie	en		zombie	None
255	3-2	머리	kor	S	머리	meori
255	3-2	와	kor	PART,com	와	wa
255	3-2	심장	kor	S	심장	simjang
255	3-2	이	kor	PART	이	i
255	3-2	텅	kor	ADV	텅	teong
255	3-2	빈	kor	A,partcp	비다	bin
255	3-3	생각	kor	S	생각	saenggak
255	3-3	없는	kor	A,partcp	없다	eopneun
255	3-3	허수아비	kor	S	허수아비	heosuabi
255	3-4	언제부터	kor	PRO	언제부터	eonjebuteo
255	3-4	이렇게	kor	ADV	이렇	ireoke
255	3-4	된	kor	A,partcp	되다	doen
255	3-4	걸까	kor	V	걸다	geolkka
255	3-4	oh	en		oh	None
255	3-4	why	en		why	None
255	4-1	i	en		i	None
255	4-1	became	en		became	None
255	4-1	a	en		a	None
255	4-1	zombie	en		zombie	None
255	4-2	난	kor	S	난	nan
255	4-2	또	kor	ADV	또	tto
255	4-2	걸어	kor	V,ger	걷다	georeo
255	4-2	정처	kor	S	정처	jeongcheo
255	4-2	없이	kor	ADV	없이	eopsi
255	4-3	내일도	kor	S	내일도	naeildo
255	4-3	다를	kor	A,partcp	다르다	dareul
255	4-3	것	kor	S,aux	것	geot
255	4-3	없이	kor	ADV	없이	eopsi
255	4-4	그저	kor	ADV	그저	geujeo
255	4-4	잠	kor	S	잠	jam
255	4-4	에	kor	PART	에	e
255	4-4	들기만을	kor	V,partcp	들다	deulgimaneul
255	4-4	기다리며	kor	V,ger	기다리다	gidarimyeo
255	4-4	살아	kor	V,ger	살다	sara
255	5-1	yeah	en		yeah	None
255	5-1	we	en		we	None
255	5-1	live	en		live	None
255	5-1	a	en		a	None
255	5-1	life	en		life	None
255	5-2	어둠	kor	S	어둠	eodum
255	5-2	속	kor	S	속	sok
255	5-2	에서	kor	PART	에서	eseo
255	5-2	눈	kor	S	눈	nun
255	5-2	을	kor	PART,acc	을	eul
255	5-2	뜬	kor	A,partcp	뜨다	tteun
255	5-2	채로	kor	S	채로	chaero
255	5-3	this	en		this	None
255	5-3	meaningless	en		meaningless	None
255	5-3	life	en		life	None
255	5-4	편히	kor	ADV	편히	pyeonhi
255	5-4	쉬고	kor	V,ger	쉬다	swigo
255	5-4	싶어도	kor	A,ger	싶	sipeodo
255	5-5	꿈꾸고	kor	V,ger	꿈꾸다	kkumkkugo
255	5-5	싶어도	kor	A,ger	싶	sipeodo
255	5-6	아무것도	kor	S	아무것도	amugeotdo
255	5-6	하지	kor	V,ger	하다	haji
255	5-6	못해	en		못해	None
255	6-1	i	en		i	None
255	6-1	feel	en		feel	None
255	6-1	like	en		like	None
255	6-1	i	en		i	None
255	6-1	became	en		became	None
255	6-1	a	en		a	None
255	6-1	zombie	en		zombie	None
255	6-2	머리	kor	S	머리	meori
255	6-2	와	kor	PART,com	와	wa
255	6-2	심장	kor	S	심장	simjang
255	6-2	이	kor	PART	이	i
255	6-2	텅	kor	ADV	텅	teong
255	6-2	빈	kor	A,partcp	비다	bin
255	6-3	생각	kor	S	생각	saenggak
255	6-3	없는	kor	A,partcp	없다	eopneun
255	6-3	허수아비	kor	S	허수아비	heosuabi
255	6-4	언제부터	kor	PRO	언제부터	eonjebuteo
255	6-4	이렇게	kor	ADV	이렇	ireoke
255	6-4	된	kor	A,partcp	되다	doen
255	6-4	걸까	kor	V	걸다	geolkka
255	6-4	oh	en		oh	None
255	6-4	why	en		why	None
255	6-5	i	en		i	None
255	6-5	became	en		became	None
255	6-5	a	en		a	None
255	6-5	zombie	en		zombie	None
255	6-6	난	kor	S	난	nan
255	6-6	또	kor	ADV	또	tto
255	6-6	걸어	kor	V,ger	걷다	georeo
255	6-6	정처	kor	S	정처	jeongcheo
255	6-6	없이	kor	ADV	없이	eopsi
255	6-7	내일도	kor	S	내일도	naeildo
255	6-7	다를	kor	A,partcp	다르다	dareul
255	6-7	것	kor	S,aux	것	geot
255	6-7	없이	kor	ADV	없이	eopsi
255	6-8	그저	kor	ADV	그저	geujeo
255	6-8	잠	kor	S	잠	jam
255	6-8	에	kor	PART	에	e
255	6-8	들기만을	kor	V,partcp	들다	deulgimaneul
255	6-8	기다리며	kor	V,ger	기다리다	gidarimyeo
255	6-8	살아	kor	V,ger	살다	sara
255	7-1	다	kor	S	다	da
255	7-1	털어놓고	kor	V,ger	털어놓다	teoreonoko
255	7-1	wanna	en		wanna	None
255	7-1	cry	en		cry	None
255	7-2	다	kor	S	다	da
255	7-2	내려놓고	kor	V,ger	내려놓다	naeryeonoko
255	7-2	can	en		can	None
255	7-2	i	en		i	None
255	7-2	cry	en		cry	None
255	7-3	마른	kor	V,partcp	마르다	mareun
255	7-3	내	kor	S	내	nae
255	7-3	눈물	kor	S	눈물	nunmul
255	7-3	을	kor	PART,acc	을	eul
255	7-3	돌려줘	kor	V	돌려주다	dolryeojwo
255	7-4	oh	en		oh	None
255	7-4	oh	en		oh	None
255	8-1	i	en		i	None
255	8-1	feel	en		feel	None
255	8-1	like	en		like	None
255	8-1	i	en		i	None
255	8-1	became	en		became	None
255	8-1	a	en		a	None
255	8-1	zombie	en		zombie	None
255	8-2	머리	kor	S	머리	meori
255	8-2	와	kor	PART,com	와	wa
255	8-2	심장	kor	S	심장	simjang
255	8-2	이	kor	PART	이	i
255	8-2	텅	kor	ADV	텅	teong
255	8-2	빈	kor	A,partcp	비다	bin
255	8-3	생각	kor	S	생각	saenggak
255	8-3	없는	kor	A,partcp	없다	eopneun
255	8-3	허수아비	kor	S	허수아비	heosuabi
255	8-4	언제부터	kor	PRO	언제부터	eonjebuteo
255	8-4	이렇게	kor	ADV	이렇	ireoke
255	8-4	된	kor	A,partcp	되다	doen
255	8-4	걸까	kor	V	걸다	geolkka
255	8-4	oh	en		oh	None
255	8-4	why	en		why	None
255	8-5	i	en		i	None
255	8-5	became	en		became	None
255	8-5	a	en		a	None
255	8-5	zombie	en		zombie	None
255	8-6	난	kor	S	난	nan
255	8-6	또	kor	ADV	또	tto
255	8-6	걸어	kor	V,ger	걷다	georeo
255	8-6	정처	kor	S	정처	jeongcheo
255	8-6	없이	kor	ADV	없이	eopsi
255	8-7	내일도	kor	S	내일도	naeildo
255	8-7	다를	kor	A,partcp	다르다	dareul
255	8-7	것	kor	S,aux	것	geot
255	8-7	없이	kor	ADV	없이	eopsi
255	8-8	그저	kor	ADV	그저	geujeo
255	8-8	잠	kor	S	잠	jam
255	8-8	에	kor	PART	에	e
255	8-8	들기만을	kor	V,partcp	들다	deulgimaneul
255	8-8	기다리며	kor	V,ger	기다리다	gidarimyeo
255	8-8	살아	kor	V,ger	살다	sara
256	0-1	오래된	kor	V,partcp	오래되다	oraedoen
256	0-1	기억	kor	S	기억	gieok
256	0-1	속	kor	S	속	sok
256	0-1	에	kor	PART	에	e
256	0-2	묻어둔	kor	V,partcp	묻어두다	mudeodun
256	0-2	의	kor	PART,gen	의	ui
256	0-2	처음	kor	S	처음	cheoeum
256	0-2	을	kor	PART,acc	을	eul
256	0-2	기억하고	kor		기억	gieokhago
256	0-2	있니	kor	V	있다	itni
256	0-3	추웠던	kor	A	춥다	chuwotdeon
256	0-3	겨울	kor	S	겨울	gyeoul
256	0-3	속	kor	S	속	sok
256	0-3	을	kor	PART,acc	을	eul
256	0-4	걷던	kor	V	걷다	geotdeon
256	0-4	내	kor	S	내	nae
256	0-4	손	kor	S	손	son
256	0-4	을	kor	PART,acc	을	eul
256	0-4	잡아준	kor	V,ger	잡다	jabajun
256	0-4	아주	kor	ADV	아주	aju
256	0-4	작은	kor	A,partcp	작다	jageun
256	1-1	네	kor	ANUM	네	ne
256	1-1	손은	kor	S	손은	soneun
256	1-1	그때도	kor	S	그때도	geuttaedo
256	1-1	지금도	kor	S	지금도	jigeumdo
256	1-1	날	kor	S	날	nal
256	1-1	위해	kor	V	위하다	wihae
256	1-2	따뜻했던	kor	V	따뜻다	ttatteuthaetdeon
256	1-2	봄	kor	S	봄	bom
256	1-2	처럼	kor	PART	처럼	cheoreom
256	1-2	날	kor	S	날	nal
256	1-2	녹여줘	kor	V	녹이다	nogyeojwo
256	2-1	의	kor	PART,gen	의	ui
256	2-1	모든	kor	A	모든다	modeun
256	2-1	걸	kor	S	걸	geol
256	2-1	에게	kor	PART	에게	ege
256	2-1	다	kor	S	다	da
256	2-1	줘도	kor	V,ger	주다	jwodo
256	2-2	미안해하며	kor	V,ger	미안다	mianhaehamyeo
256	2-2	자신마저	kor	S	자신마저	jasinmajeo
256	2-2	주는	kor	V,partcp	주다	juneun
256	2-3	에게	kor	PART	에게	ege
256	2-3	내가	kor	V	내가다	naega
256	2-3	준	kor	A,partcp	줄다	jun
256	2-3	건	kor	S	건	geon
256	2-4	still	en		still	None
256	2-4	nothing	en		nothing	None
256	2-4	nothing	en		nothing	None
256	2-4	nothing	en		nothing	None
256	2-4	아직도	kor	ADV	아직도	ajikdo
256	3-1	so	en		so	None
256	3-1	i’m	en	punct	i’m	None
256	3-1	so	en		so	None
256	3-1	sorry	en		sorry	None
256	3-2	so	en		so	None
256	3-2	i’m	en	punct	i’m	None
256	3-2	sorry	en		sorry	None
256	4-1	초록빛	kor	S	초록빛	chorokbit
256	4-1	은하수들이	kor	S	은하수	eunhasudeuri
256	4-2	춤	kor	S	춤	chum
256	4-2	을	kor	PART,acc	을	eul
256	4-2	추듯	kor	V,ger	추다	chudeut
256	4-2	파도치잖아	kor	V	파도치다	padochijana
256	4-3	빛나는	kor	V,partcp	빛나다	bitnaneun
256	4-3	그	kor	A	그다	geu
256	4-3	물결들이	kor	S	물결	mulgyeoldeuri
256	4-4	영원할	kor	V,partcp	영원다	yeongwonhal
256	4-4	거라	kor	S,aux	거라	geora
256	4-4	믿고	kor	V,ger	믿다	mitgo
256	4-4	있는	kor	V,partcp	있다	itneun
256	4-4	나	kor	S	나	na
256	5-1	그저	kor	ADV	그저	geujeo
256	5-1	꿈이라도	kor	V,ger	꿈다	kkumirado
256	5-1	상관없어	kor	A,ger	상관없	sanggwaneopseo
256	5-2	이	kor	S	이	i
256	5-2	바다	kor	S	바다	bada
256	5-2	에	kor	PART	에	e
256	5-2	빠져도	kor	V,ger	빠지다	ppajyeodo
256	5-2	숨	kor	S	숨	sum
256	5-2	쉴	kor	V,partcp	쉬다	swil
256	5-2	수	kor	S	수	su
256	5-2	있어	kor	V,ger	있다	isseo
256	5-3	괜찮아	kor	A,ger	괜찮	gwaenchana
256	5-3	겁	kor	S	겁	geop
256	5-3	없이	kor	ADV	없이	eopsi
256	5-3	끝없이	kor	ADV	끝없이	kkeuteopsi
256	5-3	헤엄치	kor	S	헤엄치	heeomchi
256	5-3	헤엄쳐갈게	kor	V	어다	heeomchyeogalge
256	6-1	네	kor	ANUM	네	ne
256	6-1	손	kor	S	손	son
256	6-1	이	kor	PART	이	i
256	6-1	그때도	kor	S	그때도	geuttaedo
256	6-1	지금도	kor	S	지금도	jigeumdo
256	6-1	날	kor	S	날	nal
256	6-1	위해	kor	V	위하다	wihae
256	6-2	따듯하게	kor	A	따듯다	ttadeuthage
256	6-2	아직도	kor	ADV	아직도	ajikdo
256	6-2	날	kor	S	날	nal
256	6-2	잡아줘	kor	V,ger	잡다	jabajwo
256	7-1	의	kor	PART,gen	의	ui
256	7-1	모든	kor	A	모든다	modeun
256	7-1	걸	kor	S	걸	geol
256	7-1	에게	kor	PART	에게	ege
256	7-1	다	kor	S	다	da
256	7-1	줘도	kor	V,ger	주다	jwodo
256	7-2	미안해하며	kor	V,ger	미안다	mianhaehamyeo
256	7-2	자신마저	kor	S	자신마저	jasinmajeo
256	7-2	주는	kor	V,partcp	주다	juneun
256	7-3	에게	kor	PART	에게	ege
256	7-3	내가	kor	V	내가다	naega
256	7-3	준	kor	A,partcp	줄다	jun
256	7-3	건	kor	S	건	geon
256	7-4	still	en		still	None
256	7-4	nothing	en		nothing	None
256	7-4	nothing	en		nothing	None
256	7-4	nothing	en		nothing	None
256	7-4	아직도	kor	ADV	아직도	ajikdo
256	8-1	so	en		so	None
256	8-1	i’m	en	punct	i’m	None
256	8-1	so	en		so	None
256	8-1	sorry	en		sorry	None
256	8-2	so	en		so	None
256	8-2	i’m	en	punct	i’m	None
256	8-2	sorry	en		sorry	None
256	9-1	겨울	kor	S	겨울	gyeoul
256	9-1	에	kor	PART	에	e
256	9-1	내린	kor	V,partcp	내리다	naerin
256	9-1	수많은	kor	A,partcp	수많다	sumaneun
256	9-1	눈들이	kor	S	눈	nundeuri
256	9-2	날	kor	S	날	nal
256	9-2	보고	kor	V,ger	보다	bogo
256	9-2	있어	kor	V,ger	있다	isseo
256	9-2	차갑게	kor	ADV	차갑	chagapge
256	9-2	그	kor	A	그다	geu
256	9-2	눈들이	kor	S	눈	nundeuri
256	9-3	움츠리고	kor	V,ger	움츠리다	umcheurigo
256	9-3	있는	kor	V,partcp	있다	itneun
256	9-3	날	kor	S	날	nal
256	9-3	안아준	kor	V,ger	안다	anajun
256	10-1	네가	en		네가	None
256	10-1	있어	kor	V,ger	있다	isseo
256	10-1	줘서	kor	V,ger	주다	jwoseo
256	10-1	너무	kor	ADV	너무	neomu
256	10-1	다행이야	kor	S	다행이야	dahaengiya
